,product,price,quantity,date,region,sales
22878,pink morsel,3.0,573,2020-05-03,east,1719.0
22879,pink morsel,3.0,521,2020-05-03,west,1563.0
22904,pink morsel,3.0,523,2020-05-04,north,1569.0
22905,pink morsel,3.0,536,2020-05-04,south,1608.0
22906,pink morsel,3.0,526,2020-05-04,east,1578.0
22907,pink morsel,3.0,547,2020-05-04,west,1641.0
22932,pink morsel,3.0,529,2020-05-05,north,1587.0
22933,pink morsel,3.0,558,2020-05-05,south,1674.0
22934,pink morsel,3.0,500,2020-05-05,east,1500.0
22935,pink morsel,3.0,562,2020-05-05,west,1686.0
22960,pink morsel,3.0,507,2020-05-06,north,1521.0
22961,pink morsel,3.0,561,2020-05-06,south,1683.0
22962,pink morsel,3.0,589,2020-05-06,east,1767.0
22963,pink morsel,3.0,592,2020-05-06,west,1776.0
22988,pink morsel,3.0,519,2020-05-07,north,1557.0
22989,pink morsel,3.0,541,2020-05-07,south,1623.0
22990,pink morsel,3.0,519,2020-05-07,east,1557.0
22991,pink morsel,3.0,582,2020-05-07,west,1746.0
23016,pink morsel,3.0,560,2020-05-08,north,1680.0
23017,pink morsel,3.0,529,2020-05-08,south,1587.0
23018,pink morsel,3.0,565,2020-05-08,east,1695.0
23019,pink morsel,3.0,543,2020-05-08,west,1629.0
23044,pink morsel,3.0,558,2020-05-09,north,1674.0
23045,pink morsel,3.0,540,2020-05-09,south,1620.0
23046,pink morsel,3.0,520,2020-05-09,east,1560.0
23047,pink morsel,3.0,530,2020-05-09,west,1590.0
23072,pink morsel,3.0,541,2020-05-10,north,1623.0
23073,pink morsel,3.0,563,2020-05-10,south,1689.0
23074,pink morsel,3.0,552,2020-05-10,east,1656.0
23075,pink morsel,3.0,565,2020-05-10,west,1695.0
23100,pink morsel,3.0,558,2020-05-11,north,1674.0
23101,pink morsel,3.0,518,2020-05-11,south,1554.0
23102,pink morsel,3.0,560,2020-05-11,east,1680.0
23103,pink morsel,3.0,525,2020-05-11,west,1575.0
23128,pink morsel,3.0,500,2020-05-12,north,1500.0
23129,pink morsel,3.0,597,2020-05-12,south,1791.0
23130,pink morsel,3.0,538,2020-05-12,east,1614.0
23131,pink morsel,3.0,565,2020-05-12,west,1695.0
23156,pink morsel,3.0,589,2020-05-13,north,1767.0
23157,pink morsel,3.0,575,2020-05-13,south,1725.0
23158,pink morsel,3.0,567,2020-05-13,east,1701.0
23159,pink morsel,3.0,543,2020-05-13,west,1629.0
23184,pink morsel,3.0,552,2020-05-14,north,1656.0
23185,pink morsel,3.0,571,2020-05-14,south,1713.0
23186,pink morsel,3.0,579,2020-05-14,east,1737.0
23187,pink morsel,3.0,557,2020-05-14,west,1671.0
23212,pink morsel,3.0,511,2020-05-15,north,1533.0
23213,pink morsel,3.0,548,2020-05-15,south,1644.0
23214,pink morsel,3.0,520,2020-05-15,east,1560.0
23215,pink morsel,3.0,580,2020-05-15,west,1740.0
23240,pink morsel,3.0,589,2020-05-16,north,1767.0
23241,pink morsel,3.0,597,2020-05-16,south,1791.0
23242,pink morsel,3.0,503,2020-05-16,east,1509.0
23243,pink morsel,3.0,538,2020-05-16,west,1614.0
23268,pink morsel,3.0,522,2020-05-17,north,1566.0
23269,pink morsel,3.0,586,2020-05-17,south,1758.0
23270,pink morsel,3.0,556,2020-05-17,east,1668.0
23271,pink morsel,3.0,569,2020-05-17,west,1707.0
23296,pink morsel,3.0,546,2020-05-18,north,1638.0
23297,pink morsel,3.0,532,2020-05-18,south,1596.0
23298,pink morsel,3.0,589,2020-05-18,east,1767.0
23299,pink morsel,3.0,561,2020-05-18,west,1683.0
23324,pink morsel,3.0,547,2020-05-19,north,1641.0
23325,pink morsel,3.0,571,2020-05-19,south,1713.0
23326,pink morsel,3.0,505,2020-05-19,east,1515.0
23327,pink morsel,3.0,534,2020-05-19,west,1602.0
23352,pink morsel,3.0,525,2020-05-20,north,1575.0
23353,pink morsel,3.0,597,2020-05-20,south,1791.0
23354,pink morsel,3.0,515,2020-05-20,east,1545.0
23355,pink morsel,3.0,562,2020-05-20,west,1686.0
23380,pink morsel,3.0,529,2020-05-21,north,1587.0
23381,pink morsel,3.0,597,2020-05-21,south,1791.0
23382,pink morsel,3.0,551,2020-05-21,east,1653.0
23383,pink morsel,3.0,557,2020-05-21,west,1671.0
23408,pink morsel,3.0,514,2020-05-22,north,1542.0
23409,pink morsel,3.0,562,2020-05-22,south,1686.0
23410,pink morsel,3.0,523,2020-05-22,east,1569.0
23411,pink morsel,3.0,506,2020-05-22,west,1518.0
23436,pink morsel,3.0,540,2020-05-23,north,1620.0
23437,pink morsel,3.0,512,2020-05-23,south,1536.0
23438,pink morsel,3.0,571,2020-05-23,east,1713.0
23439,pink morsel,3.0,596,2020-05-23,west,1788.0
23464,pink morsel,3.0,591,2020-05-24,north,1773.0
23465,pink morsel,3.0,595,2020-05-24,south,1785.0
23466,pink morsel,3.0,503,2020-05-24,east,1509.0
23467,pink morsel,3.0,571,2020-05-24,west,1713.0
23492,pink morsel,3.0,512,2020-05-25,north,1536.0
23493,pink morsel,3.0,568,2020-05-25,south,1704.0
23494,pink morsel,3.0,521,2020-05-25,east,1563.0
23495,pink morsel,3.0,513,2020-05-25,west,1539.0
23520,pink morsel,3.0,515,2020-05-26,north,1545.0
23521,pink morsel,3.0,510,2020-05-26,south,1530.0
23522,pink morsel,3.0,586,2020-05-26,east,1758.0
23523,pink morsel,3.0,552,2020-05-26,west,1656.0
23548,pink morsel,3.0,521,2020-05-27,north,1563.0
23549,pink morsel,3.0,586,2020-05-27,south,1758.0
23550,pink morsel,3.0,552,2020-05-27,east,1656.0
23551,pink morsel,3.0,569,2020-05-27,west,1707.0
23576,pink morsel,3.0,527,2020-05-28,north,1581.0
23577,pink morsel,3.0,523,2020-05-28,south,1569.0
23578,pink morsel,3.0,511,2020-05-28,east,1533.0
23579,pink morsel,3.0,522,2020-05-28,west,1566.0
23604,pink morsel,3.0,574,2020-05-29,north,1722.0
23605,pink morsel,3.0,534,2020-05-29,south,1602.0
23606,pink morsel,3.0,566,2020-05-29,east,1698.0
23607,pink morsel,3.0,522,2020-05-29,west,1566.0
23632,pink morsel,3.0,533,2020-05-30,north,1599.0
23633,pink morsel,3.0,596,2020-05-30,south,1788.0
23634,pink morsel,3.0,581,2020-05-30,east,1743.0
23635,pink morsel,3.0,549,2020-05-30,west,1647.0
23660,pink morsel,3.0,522,2020-05-31,north,1566.0
23661,pink morsel,3.0,536,2020-05-31,south,1608.0
23662,pink morsel,3.0,597,2020-05-31,east,1791.0
23663,pink morsel,3.0,588,2020-05-31,west,1764.0
23688,pink morsel,3.0,584,2020-06-01,north,1752.0
23689,pink morsel,3.0,536,2020-06-01,south,1608.0
23690,pink morsel,3.0,518,2020-06-01,east,1554.0
23691,pink morsel,3.0,570,2020-06-01,west,1710.0
23716,pink morsel,3.0,559,2020-06-02,north,1677.0
23717,pink morsel,3.0,598,2020-06-02,south,1794.0
23718,pink morsel,3.0,600,2020-06-02,east,1800.0
23719,pink morsel,3.0,589,2020-06-02,west,1767.0
23744,pink morsel,3.0,594,2020-06-03,north,1782.0
23745,pink morsel,3.0,528,2020-06-03,south,1584.0
23746,pink morsel,3.0,515,2020-06-03,east,1545.0
23747,pink morsel,3.0,539,2020-06-03,west,1617.0
23772,pink morsel,3.0,548,2020-06-04,north,1644.0
23773,pink morsel,3.0,509,2020-06-04,south,1527.0
23774,pink morsel,3.0,569,2020-06-04,east,1707.0
23775,pink morsel,3.0,591,2020-06-04,west,1773.0
23800,pink morsel,3.0,529,2020-06-05,north,1587.0
23801,pink morsel,3.0,544,2020-06-05,south,1632.0
23802,pink morsel,3.0,523,2020-06-05,east,1569.0
23803,pink morsel,3.0,522,2020-06-05,west,1566.0
23828,pink morsel,3.0,561,2020-06-06,north,1683.0
23829,pink morsel,3.0,563,2020-06-06,south,1689.0
23830,pink morsel,3.0,568,2020-06-06,east,1704.0
23831,pink morsel,3.0,583,2020-06-06,west,1749.0
23856,pink morsel,3.0,540,2020-06-07,north,1620.0
23857,pink morsel,3.0,550,2020-06-07,south,1650.0
23858,pink morsel,3.0,581,2020-06-07,east,1743.0
23859,pink morsel,3.0,558,2020-06-07,west,1674.0
23884,pink morsel,3.0,509,2020-06-08,north,1527.0
23885,pink morsel,3.0,546,2020-06-08,south,1638.0
23886,pink morsel,3.0,528,2020-06-08,east,1584.0
23887,pink morsel,3.0,565,2020-06-08,west,1695.0
23912,pink morsel,3.0,501,2020-06-09,north,1503.0
23913,pink morsel,3.0,523,2020-06-09,south,1569.0
23914,pink morsel,3.0,524,2020-06-09,east,1572.0
23915,pink morsel,3.0,531,2020-06-09,west,1593.0
23940,pink morsel,3.0,587,2020-06-10,north,1761.0
23941,pink morsel,3.0,504,2020-06-10,south,1512.0
23942,pink morsel,3.0,539,2020-06-10,east,1617.0
23943,pink morsel,3.0,531,2020-06-10,west,1593.0
23968,pink morsel,3.0,530,2020-06-11,north,1590.0
23969,pink morsel,3.0,537,2020-06-11,south,1611.0
23970,pink morsel,3.0,573,2020-06-11,east,1719.0
23971,pink morsel,3.0,573,2020-06-11,west,1719.0
23996,pink morsel,3.0,504,2020-06-12,north,1512.0
23997,pink morsel,3.0,592,2020-06-12,south,1776.0
23998,pink morsel,3.0,525,2020-06-12,east,1575.0
23999,pink morsel,3.0,582,2020-06-12,west,1746.0
24024,pink morsel,3.0,527,2020-06-13,north,1581.0
24025,pink morsel,3.0,563,2020-06-13,south,1689.0
24026,pink morsel,3.0,592,2020-06-13,east,1776.0
24027,pink morsel,3.0,520,2020-06-13,west,1560.0
24052,pink morsel,3.0,578,2020-06-14,north,1734.0
24053,pink morsel,3.0,596,2020-06-14,south,1788.0
24054,pink morsel,3.0,581,2020-06-14,east,1743.0
24055,pink morsel,3.0,573,2020-06-14,west,1719.0
24080,pink morsel,3.0,514,2020-06-15,north,1542.0
24081,pink morsel,3.0,586,2020-06-15,south,1758.0
24082,pink morsel,3.0,558,2020-06-15,east,1674.0
24083,pink morsel,3.0,528,2020-06-15,west,1584.0
24108,pink morsel,3.0,556,2020-06-16,north,1668.0
24109,pink morsel,3.0,540,2020-06-16,south,1620.0
24110,pink morsel,3.0,565,2020-06-16,east,1695.0
24111,pink morsel,3.0,546,2020-06-16,west,1638.0
24136,pink morsel,3.0,518,2020-06-17,north,1554.0
24137,pink morsel,3.0,553,2020-06-17,south,1659.0
24138,pink morsel,3.0,578,2020-06-17,east,1734.0
24139,pink morsel,3.0,509,2020-06-17,west,1527.0
24164,pink morsel,3.0,537,2020-06-18,north,1611.0
24165,pink morsel,3.0,578,2020-06-18,south,1734.0
24166,pink morsel,3.0,581,2020-06-18,east,1743.0
24167,pink morsel,3.0,519,2020-06-18,west,1557.0
24192,pink morsel,3.0,600,2020-06-19,north,1800.0
24193,pink morsel,3.0,512,2020-06-19,south,1536.0
24194,pink morsel,3.0,526,2020-06-19,east,1578.0
24195,pink morsel,3.0,505,2020-06-19,west,1515.0
24220,pink morsel,3.0,549,2020-06-20,north,1647.0
24221,pink morsel,3.0,547,2020-06-20,south,1641.0
24222,pink morsel,3.0,538,2020-06-20,east,1614.0
24223,pink morsel,3.0,506,2020-06-20,west,1518.0
24248,pink morsel,3.0,585,2020-06-21,north,1755.0
24249,pink morsel,3.0,540,2020-06-21,south,1620.0
24250,pink morsel,3.0,575,2020-06-21,east,1725.0
24251,pink morsel,3.0,556,2020-06-21,west,1668.0
24276,pink morsel,3.0,587,2020-06-22,north,1761.0
24277,pink morsel,3.0,514,2020-06-22,south,1542.0
24278,pink morsel,3.0,513,2020-06-22,east,1539.0
24279,pink morsel,3.0,508,2020-06-22,west,1524.0
24304,pink morsel,3.0,589,2020-06-23,north,1767.0
24305,pink morsel,3.0,527,2020-06-23,south,1581.0
24306,pink morsel,3.0,590,2020-06-23,east,1770.0
24307,pink morsel,3.0,586,2020-06-23,west,1758.0
24332,pink morsel,3.0,539,2020-06-24,north,1617.0
24333,pink morsel,3.0,506,2020-06-24,south,1518.0
24334,pink morsel,3.0,597,2020-06-24,east,1791.0
24335,pink morsel,3.0,565,2020-06-24,west,1695.0
24360,pink morsel,3.0,501,2020-06-25,north,1503.0
24361,pink morsel,3.0,598,2020-06-25,south,1794.0
24362,pink morsel,3.0,546,2020-06-25,east,1638.0
24363,pink morsel,3.0,512,2020-06-25,west,1536.0
24388,pink morsel,3.0,569,2020-06-26,north,1707.0
24389,pink morsel,3.0,526,2020-06-26,south,1578.0
24390,pink morsel,3.0,573,2020-06-26,east,1719.0
24391,pink morsel,3.0,576,2020-06-26,west,1728.0
24416,pink morsel,3.0,548,2020-06-27,north,1644.0
24417,pink morsel,3.0,509,2020-06-27,south,1527.0
24418,pink morsel,3.0,526,2020-06-27,east,1578.0
24419,pink morsel,3.0,541,2020-06-27,west,1623.0
24444,pink morsel,3.0,536,2020-06-28,north,1608.0
24445,pink morsel,3.0,593,2020-06-28,south,1779.0
24446,pink morsel,3.0,563,2020-06-28,east,1689.0
24447,pink morsel,3.0,543,2020-06-28,west,1629.0
24472,pink morsel,3.0,574,2020-06-29,north,1722.0
24473,pink morsel,3.0,554,2020-06-29,south,1662.0
24474,pink morsel,3.0,554,2020-06-29,east,1662.0
24475,pink morsel,3.0,501,2020-06-29,west,1503.0
24500,pink morsel,3.0,598,2020-06-30,north,1794.0
24501,pink morsel,3.0,524,2020-06-30,south,1572.0
24502,pink morsel,3.0,556,2020-06-30,east,1668.0
24503,pink morsel,3.0,549,2020-06-30,west,1647.0
24528,pink morsel,3.0,544,2020-07-01,north,1632.0
24529,pink morsel,3.0,526,2020-07-01,south,1578.0
24530,pink morsel,3.0,550,2020-07-01,east,1650.0
24531,pink morsel,3.0,599,2020-07-01,west,1797.0
24556,pink morsel,3.0,578,2020-07-02,north,1734.0
24557,pink morsel,3.0,578,2020-07-02,south,1734.0
24558,pink morsel,3.0,527,2020-07-02,east,1581.0
24559,pink morsel,3.0,555,2020-07-02,west,1665.0
24584,pink morsel,3.0,565,2020-07-03,north,1695.0
24585,pink morsel,3.0,567,2020-07-03,south,1701.0
24586,pink morsel,3.0,528,2020-07-03,east,1584.0
24587,pink morsel,3.0,506,2020-07-03,west,1518.0
24612,pink morsel,3.0,579,2020-07-04,north,1737.0
24613,pink morsel,3.0,552,2020-07-04,south,1656.0
24614,pink morsel,3.0,565,2020-07-04,east,1695.0
24615,pink morsel,3.0,521,2020-07-04,west,1563.0
24640,pink morsel,3.0,596,2020-07-05,north,1788.0
24641,pink morsel,3.0,582,2020-07-05,south,1746.0
24642,pink morsel,3.0,549,2020-07-05,east,1647.0
24643,pink morsel,3.0,509,2020-07-05,west,1527.0
24668,pink morsel,3.0,516,2020-07-06,north,1548.0
24669,pink morsel,3.0,524,2020-07-06,south,1572.0
24670,pink morsel,3.0,523,2020-07-06,east,1569.0
24671,pink morsel,3.0,509,2020-07-06,west,1527.0
24696,pink morsel,3.0,500,2020-07-07,north,1500.0
24697,pink morsel,3.0,597,2020-07-07,south,1791.0
24698,pink morsel,3.0,552,2020-07-07,east,1656.0
24699,pink morsel,3.0,581,2020-07-07,west,1743.0
24724,pink morsel,3.0,521,2020-07-08,north,1563.0
24725,pink morsel,3.0,574,2020-07-08,south,1722.0
24726,pink morsel,3.0,586,2020-07-08,east,1758.0
24727,pink morsel,3.0,508,2020-07-08,west,1524.0
24752,pink morsel,3.0,596,2020-07-09,north,1788.0
24753,pink morsel,3.0,571,2020-07-09,south,1713.0
24754,pink morsel,3.0,532,2020-07-09,east,1596.0
24755,pink morsel,3.0,572,2020-07-09,west,1716.0
24780,pink morsel,3.0,529,2020-07-10,north,1587.0
24781,pink morsel,3.0,503,2020-07-10,south,1509.0
24782,pink morsel,3.0,566,2020-07-10,east,1698.0
24783,pink morsel,3.0,505,2020-07-10,west,1515.0
24808,pink morsel,3.0,500,2020-07-11,north,1500.0
24809,pink morsel,3.0,563,2020-07-11,south,1689.0
24810,pink morsel,3.0,518,2020-07-11,east,1554.0
24811,pink morsel,3.0,503,2020-07-11,west,1509.0
24836,pink morsel,3.0,582,2020-07-12,north,1746.0
24837,pink morsel,3.0,524,2020-07-12,south,1572.0
24838,pink morsel,3.0,591,2020-07-12,east,1773.0
24839,pink morsel,3.0,532,2020-07-12,west,1596.0
24864,pink morsel,3.0,560,2020-07-13,north,1680.0
24865,pink morsel,3.0,588,2020-07-13,south,1764.0
24866,pink morsel,3.0,594,2020-07-13,east,1782.0
24867,pink morsel,3.0,576,2020-07-13,west,1728.0
24892,pink morsel,3.0,519,2020-07-14,north,1557.0
24893,pink morsel,3.0,505,2020-07-14,south,1515.0
24894,pink morsel,3.0,565,2020-07-14,east,1695.0
24895,pink morsel,3.0,500,2020-07-14,west,1500.0
24920,pink morsel,3.0,514,2020-07-15,north,1542.0
24921,pink morsel,3.0,580,2020-07-15,south,1740.0
24922,pink morsel,3.0,549,2020-07-15,east,1647.0
24923,pink morsel,3.0,532,2020-07-15,west,1596.0
24948,pink morsel,3.0,505,2020-07-16,north,1515.0
24949,pink morsel,3.0,577,2020-07-16,south,1731.0
24950,pink morsel,3.0,535,2020-07-16,east,1605.0
24951,pink morsel,3.0,597,2020-07-16,west,1791.0
24976,pink morsel,3.0,598,2020-07-17,north,1794.0
24977,pink morsel,3.0,559,2020-07-17,south,1677.0
24978,pink morsel,3.0,547,2020-07-17,east,1641.0
24979,pink morsel,3.0,591,2020-07-17,west,1773.0
25004,pink morsel,3.0,541,2020-07-18,north,1623.0
25005,pink morsel,3.0,569,2020-07-18,south,1707.0
25006,pink morsel,3.0,583,2020-07-18,east,1749.0
25007,pink morsel,3.0,599,2020-07-18,west,1797.0
25032,pink morsel,3.0,538,2020-07-19,north,1614.0
25033,pink morsel,3.0,551,2020-07-19,south,1653.0
25034,pink morsel,3.0,558,2020-07-19,east,1674.0
25035,pink morsel,3.0,593,2020-07-19,west,1779.0
25060,pink morsel,3.0,599,2020-07-20,north,1797.0
25061,pink morsel,3.0,520,2020-07-20,south,1560.0
25062,pink morsel,3.0,546,2020-07-20,east,1638.0
25063,pink morsel,3.0,572,2020-07-20,west,1716.0
25088,pink morsel,3.0,524,2020-07-21,north,1572.0
25089,pink morsel,3.0,589,2020-07-21,south,1767.0
25090,pink morsel,3.0,563,2020-07-21,east,1689.0
25091,pink morsel,3.0,578,2020-07-21,west,1734.0
25116,pink morsel,3.0,556,2020-07-22,north,1668.0
25117,pink morsel,3.0,576,2020-07-22,south,1728.0
25118,pink morsel,3.0,556,2020-07-22,east,1668.0
25119,pink morsel,3.0,528,2020-07-22,west,1584.0
25144,pink morsel,3.0,564,2020-07-23,north,1692.0
25145,pink morsel,3.0,570,2020-07-23,south,1710.0
25146,pink morsel,3.0,586,2020-07-23,east,1758.0
25147,pink morsel,3.0,515,2020-07-23,west,1545.0
25172,pink morsel,3.0,510,2020-07-24,north,1530.0
25173,pink morsel,3.0,510,2020-07-24,south,1530.0
25174,pink morsel,3.0,525,2020-07-24,east,1575.0
25175,pink morsel,3.0,592,2020-07-24,west,1776.0
25200,pink morsel,3.0,598,2020-07-25,north,1794.0
25201,pink morsel,3.0,549,2020-07-25,south,1647.0
25202,pink morsel,3.0,537,2020-07-25,east,1611.0
25203,pink morsel,3.0,568,2020-07-25,west,1704.0
25228,pink morsel,3.0,523,2020-07-26,north,1569.0
25229,pink morsel,3.0,553,2020-07-26,south,1659.0
25230,pink morsel,3.0,525,2020-07-26,east,1575.0
25231,pink morsel,3.0,596,2020-07-26,west,1788.0
25256,pink morsel,3.0,534,2020-07-27,north,1602.0
25257,pink morsel,3.0,540,2020-07-27,south,1620.0
25258,pink morsel,3.0,510,2020-07-27,east,1530.0
25259,pink morsel,3.0,536,2020-07-27,west,1608.0
25284,pink morsel,3.0,600,2020-07-28,north,1800.0
25285,pink morsel,3.0,502,2020-07-28,south,1506.0
25286,pink morsel,3.0,536,2020-07-28,east,1608.0
25287,pink morsel,3.0,527,2020-07-28,west,1581.0
25312,pink morsel,3.0,511,2020-07-29,north,1533.0
25313,pink morsel,3.0,562,2020-07-29,south,1686.0
25314,pink morsel,3.0,591,2020-07-29,east,1773.0
25315,pink morsel,3.0,548,2020-07-29,west,1644.0
25340,pink morsel,3.0,574,2020-07-30,north,1722.0
25341,pink morsel,3.0,528,2020-07-30,south,1584.0
25342,pink morsel,3.0,532,2020-07-30,east,1596.0
25343,pink morsel,3.0,504,2020-07-30,west,1512.0
25368,pink morsel,3.0,509,2020-07-31,north,1527.0
25369,pink morsel,3.0,510,2020-07-31,south,1530.0
25370,pink morsel,3.0,511,2020-07-31,east,1533.0
25371,pink morsel,3.0,510,2020-07-31,west,1530.0
25396,pink morsel,3.0,596,2020-08-01,north,1788.0
25397,pink morsel,3.0,532,2020-08-01,south,1596.0
25398,pink morsel,3.0,560,2020-08-01,east,1680.0
25399,pink morsel,3.0,557,2020-08-01,west,1671.0
25424,pink morsel,3.0,552,2020-08-02,north,1656.0
25425,pink morsel,3.0,572,2020-08-02,south,1716.0
25426,pink morsel,3.0,541,2020-08-02,east,1623.0
25427,pink morsel,3.0,532,2020-08-02,west,1596.0
25452,pink morsel,3.0,555,2020-08-03,north,1665.0
25453,pink morsel,3.0,550,2020-08-03,south,1650.0
25454,pink morsel,3.0,501,2020-08-03,east,1503.0
25455,pink morsel,3.0,555,2020-08-03,west,1665.0
25480,pink morsel,3.0,513,2020-08-04,north,1539.0
25481,pink morsel,3.0,553,2020-08-04,south,1659.0
25482,pink morsel,3.0,534,2020-08-04,east,1602.0
25483,pink morsel,3.0,573,2020-08-04,west,1719.0
25508,pink morsel,3.0,583,2020-08-05,north,1749.0
25509,pink morsel,3.0,516,2020-08-05,south,1548.0
25510,pink morsel,3.0,551,2020-08-05,east,1653.0
25511,pink morsel,3.0,554,2020-08-05,west,1662.0
25536,pink morsel,3.0,590,2020-08-06,north,1770.0
25537,pink morsel,3.0,570,2020-08-06,south,1710.0
25538,pink morsel,3.0,503,2020-08-06,east,1509.0
25539,pink morsel,3.0,515,2020-08-06,west,1545.0
25564,pink morsel,3.0,580,2020-08-07,north,1740.0
25565,pink morsel,3.0,508,2020-08-07,south,1524.0
25566,pink morsel,3.0,547,2020-08-07,east,1641.0
25567,pink morsel,3.0,570,2020-08-07,west,1710.0
25592,pink morsel,3.0,576,2020-08-08,north,1728.0
25593,pink morsel,3.0,565,2020-08-08,south,1695.0
25594,pink morsel,3.0,572,2020-08-08,east,1716.0
25595,pink morsel,3.0,595,2020-08-08,west,1785.0
25620,pink morsel,3.0,539,2020-08-09,north,1617.0
25621,pink morsel,3.0,584,2020-08-09,south,1752.0
25622,pink morsel,3.0,578,2020-08-09,east,1734.0
25623,pink morsel,3.0,507,2020-08-09,west,1521.0
25648,pink morsel,3.0,515,2020-08-10,north,1545.0
25649,pink morsel,3.0,574,2020-08-10,south,1722.0
25650,pink morsel,3.0,549,2020-08-10,east,1647.0
25651,pink morsel,3.0,510,2020-08-10,west,1530.0
25676,pink morsel,3.0,544,2020-08-11,north,1632.0
25677,pink morsel,3.0,540,2020-08-11,south,1620.0
25678,pink morsel,3.0,517,2020-08-11,east,1551.0
25679,pink morsel,3.0,519,2020-08-11,west,1557.0
25704,pink morsel,3.0,579,2020-08-12,north,1737.0
25705,pink morsel,3.0,583,2020-08-12,south,1749.0
25706,pink morsel,3.0,568,2020-08-12,east,1704.0
25707,pink morsel,3.0,557,2020-08-12,west,1671.0
25732,pink morsel,3.0,500,2020-08-13,north,1500.0
25733,pink morsel,3.0,500,2020-08-13,south,1500.0
25734,pink morsel,3.0,567,2020-08-13,east,1701.0
25735,pink morsel,3.0,595,2020-08-13,west,1785.0
25760,pink morsel,3.0,514,2020-08-14,north,1542.0
25761,pink morsel,3.0,597,2020-08-14,south,1791.0
25762,pink morsel,3.0,572,2020-08-14,east,1716.0
25763,pink morsel,3.0,555,2020-08-14,west,1665.0
25788,pink morsel,3.0,580,2020-08-15,north,1740.0
25789,pink morsel,3.0,544,2020-08-15,south,1632.0
25790,pink morsel,3.0,520,2020-08-15,east,1560.0
25791,pink morsel,3.0,563,2020-08-15,west,1689.0
25816,pink morsel,3.0,583,2020-08-16,north,1749.0
25817,pink morsel,3.0,535,2020-08-16,south,1605.0
25818,pink morsel,3.0,543,2020-08-16,east,1629.0
25819,pink morsel,3.0,576,2020-08-16,west,1728.0
25844,pink morsel,3.0,518,2020-08-17,north,1554.0
25845,pink morsel,3.0,543,2020-08-17,south,1629.0
25846,pink morsel,3.0,566,2020-08-17,east,1698.0
25847,pink morsel,3.0,545,2020-08-17,west,1635.0
25872,pink morsel,3.0,587,2020-08-18,north,1761.0
25873,pink morsel,3.0,522,2020-08-18,south,1566.0
